lat,long,vx,vy
38.7367903,-9.13894492,0.127859764,-4.56987583
38.7367882,-9.13894478,0.183264244,-4.61160281
38.7367862,-9.13894456,0.232327947,-4.73369204
38.7367842,-9.13894439,0.270889105,-4.60862499
38.7367821,-9.13894424,0.290558831,-4.63063448
38.73678,-9.13894414,0.261607817,-4.62003438
38.7367781,-9.13894414,0.320049957,-4.43124248
38.7367762,-9.13894407,0.222910128,-4.52445463
38.7367741,-9.13894391,0.285732036,-4.5803695
38.736772,-9.13894371,0.30102446,-4.50017302
38.73677,-9.13894384,0.285178218,-4.56281407
38.736768,-9.13894371,0.235657837,-4.53430691
38.736766,-9.13894364,0.213390802,-4.4730958
38.7367639,-9.13894339,0.30526663,-4.4578733
38.7367619,-9.13894338,0.31271376,-4.41878718
38.73676,-9.13894327,0.231735954,-4.36548264
38.7367579,-9.13894314,0.284254765,-4.42449564
38.7367559,-9.13894286,0.432154438,-4.48809609
38.7367538,-9.13894287,0.277071745,-4.38036198
38.7367519,-9.13894278,0.205141,-4.37700146
38.7367499,-9.13894253,0.389679229,-4.49048168
38.7367479,-9.13894245,0.210304983,-4.41745133
38.7367457,-9.13894225,0.174007972,-4.40597563
38.7367437,-9.13894204,0.276891375,-4.47399004
38.7367417,-9.13894187,0.350135597,-4.53165828
38.7367398,-9.13894177,0.273087217,-4.39980936
38.7367375,-9.13894153,0.28604961,-4.47636375
38.7367356,-9.13894143,0.158539777,-4.30306983
38.7367336,-9.13894125,0.303910721,-4.33415809
38.7367316,-9.13894107,0.338352076,-4.45120251
38.7367296,-9.13894079,0.493404617,-4.47236551
38.7367277,-9.1389407,0.318922526,-4.41278717
38.7367257,-9.13894058,0.246317665,-4.32849766
38.7367237,-9.13894046,0.25186172,-4.33774429
38.7367215,-9.13894016,0.316165801,-4.56735553
38.7367195,-9.13893996,0.320050274,-4.41860612
38.7367175,-9.13893974,0.337746403,-4.39521459
38.7367154,-9.13893958,0.299093159,-4.55015223
38.7367137,-9.13893949,0.162474394,-4.40472591
38.7367116,-9.13893909,0.227086463,-4.3582489
38.7367097,-9.13893892,0.317418755,-4.38332037
38.7367076,-9.13893874,0.330533702,-4.5487584
38.7367059,-9.13893849,0.306967231,-4.39013002
38.736704,-9.13893835,0.230520598,-4.207783
38.736702,-9.13893822,0.208692909,-4.39526257
38.7367001,-9.13893807,0.324947978,-4.41077055
38.7366981,-9.13893783,0.235234163,-4.33038207
38.7366961,-9.13893772,0.34464954,-4.3734821
38.7366941,-9.13893746,0.299905855,-4.44497536
38.7366921,-9.13893733,0.304055248,-4.41872322
38.7366903,-9.13893697,0.366852153,-4.38465992
38.7366883,-9.13893679,0.332614414,-4.40426419
38.7366864,-9.13893663,0.352596266,-4.35830708
38.7366843,-9.13893638,0.370890209,-4.5425957
38.7366825,-9.13893632,0.300571868,-4.42628609
38.7366807,-9.13893613,0.226252023,-4.30882105
38.7366787,-9.13893603,0.229983393,-4.34109755
38.7366766,-9.13893588,0.170729704,-4.38064669
38.7366746,-9.13893555,0.294371235,-4.45434885
38.7366728,-9.13893547,0.225708148,-4.2012596
38.7366708,-9.1389353,0.290769491,-4.21812596
38.7366688,-9.13893514,0.269176236,-4.44892195
38.736667,-9.13893514,0.161450371,-4.28113657
38.7366651,-9.13893503,0.156253941,-4.34206697
38.7366631,-9.13893502,0.0548742887,-4.29928351
38.7366612,-9.13893492,0.107509884,-4.3386687
38.7366593,-9.13893513,0.133594966,-4.2538547
38.7366573,-9.13893498,0.234736042,-4.28076149
38.7366554,-9.13893491,0.142345466,-4.23293725
38.7366535,-9.13893485,0.125821263,-4.24155566
38.7366516,-9.13893491,0.134369375,-4.31026492
38.7366496,-9.1389347,0.214322542,-4.27190683
38.7366478,-9.13893468,0.0968733303,-4.14084333
38.7366458,-9.13893474,-0.0254594454,-4.34622037
38.736644,-9.13893459,0.151794917,-4.24206572
38.736642,-9.13893441,0.283766392,-4.29342616
38.7366401,-9.1389343,0.278125978,-4.24233477
38.7366384,-9.13893424,0.164326228,-3.9266557
38.7366365,-9.1389337,0.160849824,-4.11345229
38.7366347,-9.13893381,-0.106761896,-3.99742473
38.7366329,-9.13893361,0.223009253,-4.00579838
38.7366311,-9.13893353,0.0681656424,-3.95119057
38.7366292,-9.13893307,0.30625378,-3.94832226
38.7366276,-9.13893333,0.204020973,-3.7914819
38.7366257,-9.13893321,0.251786214,-3.99059335
38.736624,-9.13893316,0.136009398,-3.79860397
38.7366222,-9.13893291,0.336792694,-3.89042694
38.7366206,-9.13893282,0.175178409,-3.53581515
38.7366188,-9.1389326,0.25433441,-3.77243656
38.7366172,-9.13893251,0.229621511,-3.64942909
38.7366154,-9.13893257,0.207772287,-3.59290752
38.7366138,-9.13893243,0.209609596,-3.65531481
38.7366121,-9.13893236,0.145933137,-3.61372506
38.7366104,-9.13893221,0.194079129,-3.66918715
38.7366089,-9.13893223,0.0894731994,-3.47336812
38.7366072,-9.13893207,0.251105487,-3.6545646
38.7366056,-9.13893196,0.204961663,-3.53665484
38.7366041,-9.1389317,0.348015316,-3.37353059
38.7366025,-9.13893174,0.405610045,-3.48531191
38.7366009,-9.13893154,0.374507656,-3.40354517
38.7365994,-9.13893141,0.30965054,-3.49505772
38.7365979,-9.13893124,0.312155549,-3.30214361
38.7365963,-9.13893126,0.399288443,-3.37709963
38.7365947,-9.13893103,0.360737604,-3.46499022
38.7365931,-9.1389309,0.295245319,-3.54457957
38.7365916,-9.1389307,0.276641496,-3.39425333
38.73659,-9.13893048,0.58750072,-3.53968355
38.7365885,-9.13893006,0.695558052,-3.48111324
38.7365869,-9.13892984,0.55614644,-3.47943747
38.7365854,-9.13892948,0.616413182,-3.42251244
38.7365837,-9.13892924,0.513498744,-3.28924618
38.7365821,-9.13892894,0.534473624,-3.31967504
38.7365807,-9.13892865,0.568176654,-3.27020144
38.7365792,-9.13892822,0.667088458,-3.30223019
38.7365777,-9.13892789,0.570868943,-3.04561018
38.7365764,-9.13892754,0.76596895,-3.12484908
38.7365748,-9.13892704,0.743367482,-3.31359063
38.7365734,-9.13892665,0.753809769,-3.18314311
38.7365718,-9.13892603,0.868014343,-3.47745772
38.7365703,-9.13892554,0.85617477,-3.28154729
38.736569,-9.13892503,0.967461819,-3.03596947
38.7365677,-9.13892434,1.03900713,-2.87171991
38.7365663,-9.13892357,1.0490483,-3.07129257
38.7365648,-9.13892287,1.21020134,-3.20902057
38.7365635,-9.13892221,1.17556245,-3.06092885
38.7365623,-9.13892152,1.19072705,-2.7017113
38.7365609,-9.13892084,1.33023519,-2.94641811
38.7365594,-9.13892006,1.25298888,-3.16845446
38.7365583,-9.13891924,1.44645671,-2.57994536
38.7365569,-9.13891834,1.53519436,-2.94847204
38.7365556,-9.13891773,1.51908827,-3.03591423
38.7365547,-9.13891683,1.59282169,-2.49607129
38.7365532,-9.13891597,1.58087904,-3.00834923
38.7365562,-9.13892179,1.80596499,-2.46108627
38.7365533,-9.13891755,1.89595422,-2.66190295
38.736552,-9.13891649,1.92221333,-2.69605209
38.7365511,-9.1389153,2.05941074,-2.41618401
38.7365498,-9.1389142,2.05961928,-2.50575291
38.7365483,-9.13891204,2.01348168,-2.20342322
38.7365471,-9.13891094,1.9856784,-2.48661803
38.7365462,-9.13890978,2.08568726,-2.28597735
38.7365451,-9.13890859,2.00469038,-2.23279676
38.7365436,-9.13890633,2.20109322,-2.14580612
38.7365424,-9.13890489,2.42892332,-2.31778288
38.7365415,-9.13890368,2.26704976,-2.17299882
38.7365406,-9.13890248,2.15873213,-1.93516126
38.7365395,-9.13890043,2.35097548,-1.91453156
38.7365387,-9.13889905,2.352505,-1.72644547
38.7365383,-9.13889845,2.51208747,-1.77797713
38.7365412,-9.1389032,2.43076398,-1.83985529
38.7365392,-9.13889998,2.50561775,-1.7982609
38.7365384,-9.13889854,2.57769987,-1.69344483
38.7365377,-9.13889706,2.61382865,-1.52914392
38.7365371,-9.13889556,2.69638355,-1.42255358
38.7365345,-9.13889104,2.57783814,-1.45058638
38.7365339,-9.13888951,2.61291535,-1.37904446
38.7365332,-9.13888795,2.7089525,-1.44416366
38.7365328,-9.13888628,2.87316799,-1.08849391
38.7365313,-9.13888333,2.71032909,-1.28098501
38.7365307,-9.13888178,2.73343401,-1.25677502
38.7365302,-9.13888015,2.80371197,-1.04927746
38.7365298,-9.13887851,2.87413794,-0.974746861
38.7365288,-9.13887604,2.85407032,-0.914569264
38.7365284,-9.13887445,2.84921675,-0.938107867
38.7365279,-9.13887283,2.80730397,-0.897760191
38.7365275,-9.13887126,2.77118724,-0.933614961
38.7365267,-9.13886862,2.92394756,-0.700790616
38.7365263,-9.138867,2.90428143,-0.642514574
38.7365262,-9.13886528,2.92896708,-0.596259331
38.7365258,-9.13886361,2.89546968,-0.61130038
38.7365256,-9.13886204,2.82948468,-0.555660112
38.7365253,-9.1388604,2.87807074,-0.517233522
38.7365252,-9.13885868,2.94197955,-0.219905564
38.7365252,-9.13885692,3.01297709,-0.17937514
38.7365255,-9.13885604,2.9509788,-0.299059214
38.7365254,-9.13885442,2.90846429,-0.275630625
38.7365253,-9.13885271,2.92902957,-0.198914072
38.7365252,-9.13885103,2.91721241,-0.215571695
38.7365253,-9.13884945,2.99112207,-0.202904884
38.7365253,-9.13884772,3.04988335,-0.0521257075
38.7365254,-9.13884596,3.05455537,0.0570072463
38.7365254,-9.13884421,3.02969476,0.122862251
38.7365249,-9.13884182,2.95456523,0.0526928674
38.7365249,-9.1388401,2.93728845,-0.0131537507
38.736525,-9.13883835,3.03779542,0.0571122739
38.7365251,-9.13883656,3.07861219,0.256823663
38.7365254,-9.13883486,3.09857495,0.334008666
38.7365255,-9.13883318,2.95847076,0.247652488
38.7365256,-9.13883153,2.91547191,0.375178536
38.7365258,-9.13882982,2.91623121,0.403603254
38.7365253,-9.13882711,2.91081405,0.317802211
38.7365255,-9.13882545,2.93094084,0.523022742
38.7365258,-9.13882373,2.9805451,0.523006527
38.736526,-9.138822,2.98213016,0.503020121
38.7365262,-9.13882004,2.95735783,0.712590584
38.7365266,-9.13881836,2.89532301,0.742655805
38.7365268,-9.13881675,2.86618181,0.713739436
38.7365272,-9.13881503,2.91198514,0.852292462
38.7365275,-9.13881305,2.76973851,0.89349585
38.7365279,-9.13881145,2.78743435,0.847775469
38.7365282,-9.13880991,2.68729367,0.863517028
38.7365287,-9.1388083,2.75638057,1.03425023
38.7365295,-9.13880726,2.74452603,1.15217781
38.73653,-9.1388057,2.68055132,1.13808714
38.7365305,-9.13880413,2.71098123,1.15747696
38.7365311,-9.13880262,2.60790993,1.09675469
38.7365311,-9.13880037,2.69832202,1.19241098
38.7365318,-9.13879882,2.66503137,1.46099005
38.7365324,-9.13879735,2.52051408,1.45759706
38.7365331,-9.13879597,2.43477248,1.57839305
38.7365338,-9.13879411,2.46142365,1.58212226
38.7365345,-9.13879275,2.37557329,1.63023393
38.7365353,-9.13879132,2.43281937,1.63290769
38.736536,-9.13878992,2.42340985,1.79211907
38.7365366,-9.13878836,2.3297912,1.81540251
38.7365385,-9.13878619,2.26524536,1.70306442
38.7365394,-9.13878485,2.27486936,1.87942477
38.7365401,-9.13878362,2.18811198,1.77502808
38.7365411,-9.13878236,2.13367435,1.94917237
38.7365419,-9.13878119,2.09292383,1.91461534
38.7365413,-9.13878107,2.05298184,2.10013646
38.7365438,-9.13877889,1.94298274,2.06545874
38.7365447,-9.13877875,1.95632707,2.16178246
38.7365455,-9.13877765,1.90414994,1.90018418
38.7365465,-9.13877657,1.8673041,2.04856407
38.7365474,-9.13877556,1.75918831,1.99302059
38.7365483,-9.13877429,1.71195321,2.07366871
38.7365493,-9.13877331,1.66828413,2.15534193
38.7365502,-9.13877245,1.54009737,2.08946375
38.7365512,-9.13877153,1.47691526,2.21895373
38.7365523,-9.13876915,1.56482214,2.39797659
38.7365534,-9.13876828,1.49440305,2.49107892
38.7365544,-9.13876743,1.49495801,2.37120106
38.7365583,-9.13876466,1.56516798,2.64942549
38.7365576,-9.13876604,1.41204425,2.55332809
38.7365586,-9.13876522,1.34906353,2.48663426
38.7365591,-9.13876493,1.47597429,2.7446663
38.7365602,-9.1387642,1.35861583,2.68162126
38.7365615,-9.13876299,1.3435344,2.74484636
38.7365627,-9.13876223,1.25629585,2.71907045
38.7365688,-9.13875824,1.16851343,2.87256728
38.7365701,-9.13875754,1.15001645,2.97380384
38.7365755,-9.13875463,1.1780324,2.98743157
38.7365678,-9.13876016,1.04231518,2.83221858
38.7365693,-9.13875956,1.09919251,3.10775659
38.7365803,-9.13875229,0.973525361,3.02489802
38.7365816,-9.13875207,1.00220216,3.23366585
38.736583,-9.13875161,0.855440097,3.0663131
38.7365847,-9.13875082,0.842643127,3.19363429
38.7365861,-9.13875033,0.823247011,3.16442472
38.7365792,-9.13875494,0.806644788,3.32555515
38.7365794,-9.13875546,0.771456108,3.56323272
38.7365809,-9.13875496,0.819945093,3.510773
38.7365825,-9.1387546,0.67151402,3.49160295
38.736584,-9.13875466,0.661299731,3.50991057
38.7365856,-9.13875429,0.653002522,3.60137706
38.7365873,-9.13875397,0.579027431,3.60193058
38.7365889,-9.13875363,0.519880744,3.69304086
38.7365906,-9.13875307,0.474602836,3.73174098
38.7365924,-9.13875279,0.482181831,3.87462721
38.7365941,-9.13875252,0.442174823,3.91602155
38.7365959,-9.1387523,0.376048641,3.90034922
38.7365978,-9.1387518,0.392987516,3.9970645
38.7366029,-9.13874935,0.347148202,3.94734456
38.7366046,-9.13874912,0.310292466,3.96019413
38.7366065,-9.13874902,0.205765275,4.03222074
38.7366075,-9.13874858,0.227216943,4.01661171
38.7366093,-9.13874845,0.172246461,4.00078198
38.7366112,-9.13874837,0.123339473,4.04900197
38.736613,-9.13874832,0.120077796,4.11080447
38.7366182,-9.13874533,0.0614481723,4.02214088
38.73662,-9.13874527,0.103263864,4.22444261
38.736622,-9.13874517,0.0726431437,4.13682064
38.7366239,-9.13874506,0.125765047,4.26425025
38.7366201,-9.13874874,0.0688376091,4.23013257
38.736622,-9.13874866,0.0287370682,4.31736541
38.7366239,-9.1387487,-0.0319019559,4.22626689
38.7366258,-9.13874873,-0.0828956265,4.26946765
38.7366244,-9.13875119,-0.0529578309,4.36211717
38.7366263,-9.13875131,-0.169785745,4.4126125
38.7366283,-9.1387514,-0.173909712,4.33862711
38.7366303,-9.13875146,-0.15214426,4.40079326
38.7366339,-9.13875027,-0.0925837408,4.44811011
38.7366357,-9.13875041,-0.0743426589,4.33516337
38.7366377,-9.13875049,-0.118963166,4.34095854
38.7366397,-9.13875054,-0.0981531948,4.39744414
38.7366363,-9.13875407,-0.213067318,4.21328187
38.7366455,-9.13874931,-0.176901985,4.38661685
38.7366475,-9.13874945,-0.202875167,4.38941162
38.7366424,-9.13875433,-0.157862055,4.45242154
38.7366463,-9.13875374,-0.261962866,4.39695285
38.7366483,-9.13875389,-0.331873604,4.36868958
38.7366503,-9.13875399,-0.254940123,4.37921325
38.7366523,-9.13875412,-0.165618421,4.47210919
38.7366532,-9.13875589,-0.226750887,4.45838858
38.7366552,-9.13875601,-0.288872342,4.26997599
38.7366571,-9.13875623,-0.301411998,4.3325151
38.736659,-9.1387564,-0.313947539,4.31883041
38.7366634,-9.13875537,-0.353549051,4.27158953
38.7366654,-9.13875552,-0.26161556,4.27782064
38.7366673,-9.13875571,-0.328273758,4.23557248
38.7366692,-9.13875587,-0.296520204,4.18287333
38.736673,-9.13875462,-0.344143953,4.08795405
38.7366749,-9.13875478,-0.344205383,4.09598503
38.7366767,-9.13875493,-0.305075653,4.06208943
38.7366785,-9.13875512,-0.303445895,4.04862789
38.7366826,-9.13875392,-0.296249003,3.92129677
38.7366844,-9.13875408,-0.303711457,3.95807208
38.7366861,-9.13875436,-0.372866289,3.91746752
38.736688,-9.13875449,-0.310226439,3.99056647
38.7366909,-9.13875365,-0.331270414,3.85565701
38.7366927,-9.13875385,-0.340484433,3.94205668
38.7366945,-9.13875405,-0.335506708,3.86506996
38.7366962,-9.13875423,-0.328118911,3.87389065
38.7366963,-9.13875581,-0.302595259,3.85826236
38.7366981,-9.13875603,-0.328223959,3.79498074
38.7366999,-9.13875619,-0.297658032,3.90477015
38.7367016,-9.13875639,-0.335301983,3.9607758
38.7367005,-9.13875871,-0.338839246,3.96923888
38.7367023,-9.13875892,-0.345939903,4.0264224
38.7367041,-9.13875913,-0.357453896,4.05151852
38.736706,-9.1387593,-0.347493133,4.11370649
38.7367082,-9.13876008,-0.322639285,4.13045771
38.7367101,-9.1387603,-0.378560005,4.13136013
38.7367119,-9.13876053,-0.415141127,4.07435908
38.7367138,-9.1387607,-0.343715313,4.0924723
38.7367164,-9.13876036,-0.273395052,4.13453163
38.7367183,-9.13876058,-0.293443831,4.16997415
38.7367201,-9.13876078,-0.360606999,4.14436259
38.736722,-9.13876096,-0.312246218,4.27179643
38.7367239,-9.13876121,-0.375256808,4.24011917
38.7367258,-9.1387614,-0.353293223,4.19804314
38.7367278,-9.1387616,-0.335446774,4.30534609
38.7367297,-9.1387618,-0.345843758,4.34611607
38.7367318,-9.13876187,-0.390566619,4.29252992
38.7367337,-9.13876204,-0.306490247,4.30319058
38.7367357,-9.13876225,-0.33727282,4.3814891
38.7367377,-9.13876243,-0.358317821,4.38633316
38.7367409,-9.13876198,-0.360068303,4.37883107
38.7367429,-9.13876212,-0.319852015,4.40777662
38.7367448,-9.13876234,-0.345338441,4.42085652
38.7367468,-9.13876256,-0.365189047,4.39984433
38.7367498,-9.13876223,-0.359733302,4.45777691
38.7367518,-9.13876247,-0.39938451,4.5257446
38.7367538,-9.1387627,-0.39596159,4.44432061
38.7367558,-9.13876286,-0.297191769,4.46570724
38.736757,-9.13876374,-0.331755748,4.5622485
38.736759,-9.13876392,-0.320820085,4.53754384
38.736761,-9.13876412,-0.349123192,4.56285489
38.7367631,-9.13876431,-0.317597342,4.59216144
38.7367644,-9.13876508,-0.386457066,4.51149175
38.7367665,-9.13876523,-0.322581909,4.58445089
38.7367685,-9.13876547,-0.347490819,4.53257133
38.7367705,-9.13876559,-0.263477162,4.53856335
38.7367728,-9.13876539,-0.268004669,4.54234789
38.7367748,-9.13876555,-0.24868977,4.47465711
38.7367768,-9.1387657,-0.223842202,4.41377694
38.7367788,-9.13876576,-0.161670793,4.37044837
38.7367804,-9.1387662,-0.130664335,4.30260727
38.7367824,-9.13876631,-0.132022265,4.35910847
38.7367843,-9.13876641,-0.183096247,4.26313849
38.7367863,-9.13876647,-0.102793823,4.26918361
38.7367883,-9.13876703,-0.112860517,4.28673834
38.7367902,-9.13876715,-0.167004426,4.35832874
38.7367921,-9.1387673,-0.254813199,4.28202148
38.7367942,-9.13876741,-0.182699703,4.38452027
38.7367968,-9.13876725,-0.203013827,4.48843936
38.7367988,-9.13876738,-0.214581991,4.47272662
38.7368008,-9.13876744,-0.155097546,4.4944183
38.7368028,-9.13876759,-0.194038132,4.47698855
38.7368047,-9.13876742,-0.173222806,4.50264562
38.7368067,-9.1387675,-0.140195818,4.44091051
38.7368087,-9.13876754,-0.103621491,4.54493603
38.7368108,-9.13876769,-0.174332251,4.5623125
38.7368127,-9.13876807,-0.100344961,4.50788357
38.7368147,-9.13876817,-0.169783408,4.5384014
38.7368169,-9.13876826,-0.193888085,4.69726961
38.7368189,-9.13876843,-0.247637295,4.65640382
38.7368205,-9.13876884,-0.230510162,4.66765657
38.7368226,-9.13876895,-0.148011062,4.67096357
38.7368247,-9.13876903,-0.175111693,4.63960511
38.7368268,-9.13876917,-0.182985681,4.67999373
38.7368278,-9.13876978,-0.204129538,4.76436274
38.7368299,-9.13876992,-0.21072428,4.73723842
38.736832,-9.13877,-0.174285864,4.69032597
38.7368342,-9.13877009,-0.145147743,4.75821181
38.7368371,-9.13876986,-0.123171427,4.75958203
38.7368393,-9.13876997,-0.139922469,4.7884141
38.7368414,-9.13877003,-0.111722885,4.75530783
38.7368435,-9.13877011,-0.126071976,4.71957039
38.7368456,-9.13877016,-0.17395473,4.54896549
38.7368476,-9.13877024,-0.189426602,4.41005378
38.7368495,-9.13877042,-0.247253901,4.39533711
38.7368516,-9.13877047,-0.157526839,4.38650891
38.736853,-9.13877094,-0.218042769,4.37569904
38.736855,-9.138771,-0.13026195,4.30988447
38.736857,-9.13877109,-0.13493038,4.32194246
38.7368589,-9.13877111,-0.0713508152,4.36555515
38.736861,-9.13877119,-0.101511467,4.38167929
38.7368629,-9.13877122,-0.0773995095,4.24636375
38.7368649,-9.13877132,-0.122088212,4.29234165
38.7368667,-9.13877143,-0.181292535,4.19052962
38.7368684,-9.13877155,-0.181326791,4.20144116
38.7368703,-9.13877166,-0.206353917,4.16615412
38.7368721,-9.13877177,-0.201053852,4.06622676
38.736874,-9.13877189,-0.218857907,4.17308402
38.7368757,-9.13877208,-0.185079383,4.13847718
38.7368775,-9.13877222,-0.211079811,4.10783574
38.7368794,-9.13877234,-0.205888329,4.1238105
38.7368813,-9.13877245,-0.194785235,4.09340624
38.7368833,-9.13877246,-0.171540311,4.01514703
38.7368851,-9.13877259,-0.192702639,4.08581944
38.7368869,-9.13877272,-0.220739919,4.0077955
38.7368888,-9.13877285,-0.243216063,4.0633799
38.7368907,-9.13877312,-0.299032177,4.03500921
38.7368925,-9.13877329,-0.337816628,4.0300799
38.7368943,-9.13877346,-0.321608757,4.01222018
38.7368962,-9.13877367,-0.380431923,4.07390002
38.7368977,-9.13877399,-0.384390077,4.02220656
38.7368996,-9.13877423,-0.421736336,4.06263921
38.7369014,-9.13877441,-0.376070623,4.0379416
38.7369031,-9.1387747,-0.458217193,3.88966067
38.7369044,-9.13877524,-0.356099362,3.99875979
38.7369062,-9.13877552,-0.428503552,3.97336528
38.736908,-9.1387758,-0.498495269,3.98136504
38.7369097,-9.13877609,-0.486351695,3.87583311
38.7369117,-9.1387761,-0.482617391,4.04364728
38.7369133,-9.13877642,-0.550518988,3.87198537
38.7369151,-9.13877678,-0.592863184,3.89721329
38.7369168,-9.13877707,-0.570907232,3.81120607
38.7369187,-9.13877707,-0.619348803,3.68268069
38.7369204,-9.13877743,-0.631217545,3.72657868
38.7369221,-9.13877776,-0.604347546,3.71124236
38.7369237,-9.1387781,-0.599125036,3.71270739
38.7369258,-9.13877839,-0.669318052,3.62374396
38.7369275,-9.13877876,-0.625320235,3.76979109
38.7369292,-9.13877911,-0.624511137,3.7015045
38.7369307,-9.13877951,-0.667978329,3.57809215
38.7369332,-9.13877968,-0.741286588,3.57385966
38.7369348,-9.13878013,-0.784685222,3.62633793
38.7369365,-9.13878054,-0.762050954,3.62045557
38.7369381,-9.13878101,-0.820589149,3.60050117
38.7369395,-9.1387814,-0.867273893,3.5840863
38.7369411,-9.13878196,-0.902578471,3.60438895
38.7369427,-9.13878246,-0.931759363,3.58609824
38.7369444,-9.13878302,-0.989315603,3.67035669
38.7369459,-9.13878355,-1.08063795,3.62569919
38.7369475,-9.13878416,-1.09699871,3.67314776
38.7369492,-9.13878479,-1.12212188,3.62036451
38.7369508,-9.13878549,-1.1833214,3.63778582
38.7369525,-9.13878588,-1.15327111,3.69646348
38.736954,-9.13878665,-1.28635623,3.55049604
38.7369556,-9.13878737,-1.28416164,3.47128603
38.7369572,-9.13878811,-1.33834677,3.48013241
38.736959,-9.13878863,-1.41140508,3.51045848
38.7369606,-9.13878943,-1.42893123,3.61551027
38.7369622,-9.1387903,-1.51416513,3.53044292
38.7369638,-9.13879118,-1.58456481,3.52015215
38.736965,-9.13879244,-1.66209356,3.49158203
38.7369665,-9.13879339,-1.73382263,3.47301129
38.7369681,-9.1387944,-1.77443374,3.48735581
38.7369695,-9.13879544,-1.84155245,3.35071291
38.736971,-9.13879656,-1.87622012,3.35043905
38.7369725,-9.13879765,-1.89690948,3.30874258
38.736974,-9.13879875,-1.93421326,3.253673
38.7369754,-9.13879988,-1.97955734,3.15677774
38.7369761,-9.13880154,-2.1127458,3.06252779
38.7369775,-9.13880274,-2.12414771,3.049351
38.7369789,-9.13880397,-2.15623817,2.98749507
38.7369802,-9.13880522,-2.20809008,2.99805479
38.7369814,-9.13880634,-2.26381418,2.91645217
38.7369827,-9.13880764,-2.26570887,2.95851094
38.736984,-9.13880893,-2.28767861,2.89864358
38.7369853,-9.13881031,-2.32856763,2.81167383
38.7369866,-9.1388116,-2.4504294,2.71662204
38.7369878,-9.13881304,-2.5248834,2.7756851
38.736989,-9.13881451,-2.60871466,2.61228496
38.7369902,-9.13881594,-2.53504153,2.63739966
38.736991,-9.1388176,-2.56993657,2.48204014
38.7369921,-9.13881913,-2.6326035,2.47183125
38.7369933,-9.13882067,-2.70593171,2.46570853
38.7369943,-9.13882226,-2.78149709,2.29865401
38.7369957,-9.13882361,-2.82261428,2.22013404
38.7369965,-9.13882535,-2.83481688,2.09857869
38.7369974,-9.13882703,-2.90803948,1.94756943
38.7369984,-9.13882865,-2.89092866,2.06988932
38.7369997,-9.13883015,-2.94887699,1.90901499
38.7370005,-9.13883183,-2.94195213,1.88844081
38.7370014,-9.13883348,-2.91542266,1.8461826
38.7370021,-9.13883521,-3.01029431,1.62643475
38.7370033,-9.13883667,-3.09465736,1.5177104
38.737004,-9.13883838,-3.01678104,1.53092764
38.7370047,-9.13884009,-2.99815501,1.51519261
38.7370054,-9.13884184,-3.01182437,1.52903664
38.7370062,-9.1388436,-3.07686234,1.2455069
38.7370067,-9.13884541,-3.12838671,1.1317269
38.7370073,-9.1388471,-3.03714548,1.23330807
38.7370078,-9.13884882,-2.98005844,1.07166024
38.7370086,-9.13885039,-2.95994156,1.23023205
38.7370091,-9.138852,-2.84825931,1.11434274
38.7370094,-9.13885369,-2.90657632,0.842049563
38.7370098,-9.13885541,-2.91921849,0.731427112
38.7370101,-9.13885689,-2.84773472,0.646626098
38.7370106,-9.13885838,-2.66529478,0.739835779
38.7370109,-9.13885982,-2.50164045,0.714049947
38.7370112,-9.13886132,-2.50924977,0.704087908
38.7370117,-9.13886249,-2.38895798,0.557414307
38.7370118,-9.13886398,-2.49210463,0.314010391
38.737012,-9.13886536,-2.37608364,0.24943016
38.7370122,-9.13886674,-2.33528936,0.389206045
38.7370125,-9.13886801,-2.22407269,0.489800599
38.7370128,-9.13886929,-2.17037165,0.496200302
38.7370129,-9.1388705,-2.06699852,0.452661511
38.7370131,-9.13887172,-2.09032639,0.312010628
38.7370134,-9.13887283,-2.12664075,0.105960461
38.7370135,-9.13887405,-2.11146418,0.0660432518
38.7370136,-9.1388752,-1.97217858,0.134233324
38.7370137,-9.13887631,-1.94256114,0.174202432
38.7370137,-9.13887758,-1.91238547,0.187161319
38.7370138,-9.1388786,-1.79987729,0.216166294
38.7370139,-9.13887966,-1.76363689,0.161738911
38.737014,-9.13888068,-1.73728093,0.174101014
38.7370144,-9.13888145,-1.72310196,0.0612342211
38.7370144,-9.13888249,-1.77177227,0.00489195155
38.7370142,-9.1388836,-1.85262551,-0.19650232
38.7370143,-9.13888454,-1.7221016,0.00615730709
38.7370139,-9.13888578,-1.62277171,0.0571938084
38.737014,-9.13888676,-1.60689875,0.121513875
38.737014,-9.13888774,-1.65829146,0.0717024839
38.7370141,-9.13888863,-1.54991489,0.0337251854
38.7370144,-9.1388893,-1.46188912,0.0325529148
38.7370144,-9.13889023,-1.50702672,-0.0477791144
38.7370143,-9.13889101,-1.41362319,-0.0723448023
38.7370142,-9.13889193,-1.47189235,-0.28814625
38.7370139,-9.13889277,-1.44944507,-0.194387289
38.7370138,-9.13889356,-1.36670975,-0.153592055
38.7370138,-9.13889433,-1.3169922,-0.0995622053
38.7370138,-9.13889504,-1.2231878,-0.0696180991
38.7370138,-9.13889584,-1.223339,-0.11038305
38.7370137,-9.13889659,-1.23788305,-0.0996818243
38.7370137,-9.13889726,-1.16732372,-0.101775552
38.7370136,-9.13889795,-1.17843083,-0.226497774
